lambda_nm,f_lambda,sigma
334.65251269690236,8.348341369628907,0.3443212236339329
334.7295015516568,8.094878387451173,0.3411959644517275
334.80650811671325,8.09458465576172,0.3430017384578501
334.88371624616786,8.431312561035156,0.3514871427791758
334.9607582863452,8.703949737548829,0.3559640973707822
335.03800198377786,8.264014434814454,0.3511738162139255
335.115079515421,8.35462646484375,0.35102337198171507
335.1923587972196,8.691799926757813,0.35243977811964405
335.26947183668096,8.167551422119141,0.3463121886764462
335.3466026150158,8.568777465820313,0.3493970024180195
335.4239352828811,7.906638336181641,0.34579537147257833
335.50110159356757,7.966419982910157,0.34741656099089707
335.5784698867915,8.656849670410157,0.3603710109212724
335.65567174620105,8.825137329101564,0.3626400055299441
335.7330756811979,8.793064880371094,0.3620861989002777
335.8103131057095,8.831475067138673,0.3599753944353311
335.8875682977119,8.185070037841797,0.35066456142147373
335.9650257049013,8.134226226806641,0.3530220298908527
336.0423164865785,7.963522338867188,0.35078990655709086
336.11980957659995,8.534503936767578,0.3642452511158211
336.19713596434974,8.607616424560547,0.3635169566764677
336.2746647536438,8.42748794555664,0.3581305961648839
336.35202676387155,8.638724517822267,0.3517919184793967
336.42940657025383,8.400290679931642,0.3409958640968481
336.5069889180053,8.07126235961914,0.33250005131688115
336.584404371478,8.481970977783204,0.3358563750906143
336.6620224596271,8.697460174560547,0.34120327437274384
336.73947357661456,7.89273681640625,0.331718170154121
336.8171274216288,7.618694305419922,0.32867358329653484
336.89461421856265,8.003282165527343,0.33534786768402286
336.97211884036085,8.663748931884767,0.34283748439905837
337.0498263302364,8.389219665527344,0.33577116470185475
337.1273666566333,8.242925262451172,0.3316731163026494
337.20510994456527,8.025255584716797,0.3266143756579467
337.2826859920115,7.928413391113281,0.3248249280006687
337.36046509449386,7.92119369506836,0.3219949169675555
337.43807687944775,7.833760833740235,0.3207538272306611
337.5157065180221,8.04724349975586,0.3211728349435225
337.59353935190927,8.478577423095704,0.32573781280436526
337.6712047526832,8.272737121582031,0.32492100825861847
337.7490734423783,8.182976531982423,0.3249460833643252
337.82677462182903,8.03353271484375,0.32641358267073745
337.90467918385286,8.20181884765625,0.3321919097805361
337.9824161584653,7.790772247314454,0.3298308875481557
338.06017101550094,8.629016876220703,0.34118797438726395
338.1381293956122,9.174885559082032,0.3446048244019136
338.2159200725411,8.150780487060548,0.32973914798483295
338.2939143663054,7.5052490234375,0.3184762243815515
338.3717408796316,8.214905548095704,0.3236041788463622
338.44977110359605,8.321720123291016,0.3248789610593979
338.52763346983085,7.798774719238281,0.31708568671979204
338.6055137473378,7.79099349975586,0.3169576045940927
338.6835978762124,8.137476348876953,0.3201869557041932
338.7615140313995,8.65485305786133,0.3259072063833449
338.8396341318652,8.042384338378907,0.31745364392999686
338.9175861812631,7.956970977783204,0.3190700606650614
338.9957422698937,8.195413208007812,0.32135808423139106
339.0737302300403,8.2284912109375,0.32285186049113446
339.1517361303546,8.021139526367188,0.31669852096778695
339.2299462108582,7.871266174316407,0.3169065859177064
339.3079880467327,8.131404876708984,0.31864003004119723
339.3862341568589,8.293399047851564,0.3204144022257654
339.464311944851,7.788321685791016,0.31164294470192166
339.5425941012003,7.346283721923829,0.304595484597864
339.62070785787444,8.059127044677735,0.31492330731826257
339.69883958365847,8.071624755859375,0.3167774535220635
339.77717581898366,7.883917999267578,0.31362947171088373
339.8553435383013,7.903096008300782,0.3128503383929268
